Source,Target,Type,Id,Label,Weight,edge-type,MMNT-EdgeType
M47,M57,Undirected,3489,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M47,M59,Undirected,3490,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M47,M60,Undirected,3491,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M47,M63,Undirected,3492,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M47,M65,Undirected,3493,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M47,M67,Undirected,3494,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M48,M49,Undirected,3495,Manuscript-Manuscript,89,,Manuscript<--->Manuscript
M48,M51,Undirected,3496,Manuscript-Manuscript,68,,Manuscript<--->Manuscript
M48,M52,Undirected,3497,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M48,M53,Undirected,3498,Manuscript-Manuscript,4,,Manuscript<--->Manuscript
M48,M54,Undirected,3499,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M48,M55,Undirected,3500,Manuscript-Manuscript,54,,Manuscript<--->Manuscript
M48,M56,Undirected,3501,Manuscript-Manuscript,81,,Manuscript<--->Manuscript
M48,M57,Undirected,3502,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M48,M59,Undirected,3503,Manuscript-Manuscript,16,,Manuscript<--->Manuscript
M48,M60,Undirected,3504,Manuscript-Manuscript,38,,Manuscript<--->Manuscript
M48,M61,Undirected,3505,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M48,M62,Undirected,3506,Manuscript-Manuscript,20,,Manuscript<--->Manuscript
M48,M63,Undirected,3507,Manuscript-Manuscript,58,,Manuscript<--->Manuscript
M48,M65,Undirected,3508,Manuscript-Manuscript,17,,Manuscript<--->Manuscript
M48,M66,Undirected,3509,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M48,M67,Undirected,3510,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M48,M70,Undirected,3511,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M49,M51,Undirected,3512,Manuscript-Manuscript,75,,Manuscript<--->Manuscript
M49,M52,Undirected,3513,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M49,M53,Undirected,3514,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M49,M54,Undirected,3515,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M49,M55,Undirected,3516,Manuscript-Manuscript,49,,Manuscript<--->Manuscript
M49,M56,Undirected,3517,Manuscript-Manuscript,82,,Manuscript<--->Manuscript
M49,M57,Undirected,3518,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M49,M59,Undirected,3519,Manuscript-Manuscript,14,,Manuscript<--->Manuscript
M49,M60,Undirected,3520,Manuscript-Manuscript,40,,Manuscript<--->Manuscript
M49,M62,Undirected,3521,Manuscript-Manuscript,19,,Manuscript<--->Manuscript
M49,M63,Undirected,3522,Manuscript-Manuscript,61,,Manuscript<--->Manuscript
M49,M65,Undirected,3523,Manuscript-Manuscript,21,,Manuscript<--->Manuscript
M49,M66,Undirected,3524,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M49,M67,Undirected,3525,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M49,M70,Undirected,3526,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M50,M51,Undirected,3527,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M50,M55,Undirected,3528,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M50,M56,Undirected,3529,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M50,M58,Undirected,3530,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M50,M63,Undirected,3531,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M50,M64,Undirected,3532,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M50,M76,Undirected,3533,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M50,M77,Undirected,3534,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M51,M52,Undirected,3535,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M51,M53,Undirected,3536,Manuscript-Manuscript,4,,Manuscript<--->Manuscript
M51,M54,Undirected,3537,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M51,M55,Undirected,3538,Manuscript-Manuscript,46,,Manuscript<--->Manuscript
M51,M56,Undirected,3539,Manuscript-Manuscript,73,,Manuscript<--->Manuscript
M51,M57,Undirected,3540,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M51,M58,Undirected,3541,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M51,M59,Undirected,3542,Manuscript-Manuscript,14,,Manuscript<--->Manuscript
M51,M60,Undirected,3543,Manuscript-Manuscript,43,,Manuscript<--->Manuscript
M51,M61,Undirected,3544,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M51,M62,Undirected,3545,Manuscript-Manuscript,22,,Manuscript<--->Manuscript
M51,M63,Undirected,3546,Manuscript-Manuscript,51,,Manuscript<--->Manuscript
M51,M64,Undirected,3547,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M51,M65,Undirected,3548,Manuscript-Manuscript,21,,Manuscript<--->Manuscript
M51,M67,Undirected,3549,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M51,M70,Undirected,3550,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M51,M71,Undirected,3551,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M51,M76,Undirected,3552,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M51,M77,Undirected,3553,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M52,M55,Undirected,3554,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M52,M56,Undirected,3555,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M52,M59,Undirected,3556,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M53,M55,Undirected,3557,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M53,M56,Undirected,3558,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M53,M59,Undirected,3559,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M53,M63,Undirected,3560,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M54,M55,Undirected,3561,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M54,M56,Undirected,3562,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M54,M60,Undirected,3563,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M54,M63,Undirected,3564,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M54,M65,Undirected,3565,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M54,M67,Undirected,3566,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M54,M70,Undirected,3567,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M55,M56,Undirected,3568,Manuscript-Manuscript,51,,Manuscript<--->Manuscript
M55,M58,Undirected,3569,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M55,M59,Undirected,3570,Manuscript-Manuscript,14,,Manuscript<--->Manuscript
M55,M60,Undirected,3571,Manuscript-Manuscript,21,,Manuscript<--->Manuscript
M55,M62,Undirected,3572,Manuscript-Manuscript,13,,Manuscript<--->Manuscript
M55,M63,Undirected,3573,Manuscript-Manuscript,36,,Manuscript<--->Manuscript
M55,M64,Undirected,3574,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M55,M65,Undirected,3575,Manuscript-Manuscript,9,,Manuscript<--->Manuscript
M55,M66,Undirected,3576,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M55,M67,Undirected,3577,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M55,M70,Undirected,3578,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M55,M71,Undirected,3579,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M55,M76,Undirected,3580,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M55,M77,Undirected,3581,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M56,M58,Undirected,3582,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M56,M59,Undirected,3583,Manuscript-Manuscript,17,,Manuscript<--->Manuscript
M56,M60,Undirected,3584,Manuscript-Manuscript,45,,Manuscript<--->Manuscript
M56,M61,Undirected,3585,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M56,M62,Undirected,3586,Manuscript-Manuscript,24,,Manuscript<--->Manuscript
M56,M63,Undirected,3587,Manuscript-Manuscript,71,,Manuscript<--->Manuscript
M56,M64,Undirected,3588,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M56,M65,Undirected,3589,Manuscript-Manuscript,20,,Manuscript<--->Manuscript
M56,M66,Undirected,3590,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M56,M67,Undirected,3591,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M56,M70,Undirected,3592,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M56,M71,Undirected,3593,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M56,M76,Undirected,3594,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M56,M77,Undirected,3595,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M57,M65,Undirected,3596,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M58,M63,Undirected,3597,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M58,M64,Undirected,3598,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M58,M76,Undirected,3599,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M58,M77,Undirected,3600,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M59,M60,Undirected,3601,Manuscript-Manuscript,5,,Manuscript<--->Manuscript
M59,M61,Undirected,3602,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M59,M62,Undirected,3603,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M59,M63,Undirected,3604,Manuscript-Manuscript,9,,Manuscript<--->Manuscript
M59,M65,Undirected,3605,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M60,M62,Undirected,3606,Manuscript-Manuscript,25,,Manuscript<--->Manuscript
M60,M63,Undirected,3607,Manuscript-Manuscript,24,,Manuscript<--->Manuscript
M60,M65,Undirected,3608,Manuscript-Manuscript,18,,Manuscript<--->Manuscript
M60,M66,Undirected,3609,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M60,M67,Undirected,3610,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M60,M70,Undirected,3611,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M61,M63,Undirected,3612,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M62,M63,Undirected,3613,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M62,M65,Undirected,3614,Manuscript-Manuscript,10,,Manuscript<--->Manuscript
M63,M64,Undirected,3615,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M63,M65,Undirected,3616,Manuscript-Manuscript,13,,Manuscript<--->Manuscript
M63,M66,Undirected,3617,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M63,M67,Undirected,3618,Manuscript-Manuscript,3,,Manuscript<--->Manuscript
M63,M70,Undirected,3619,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M63,M76,Undirected,3620,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M63,M77,Undirected,3621,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M64,M76,Undirected,3622,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M64,M77,Undirected,3623,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M65,M67,Undirected,3624,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M65,M70,Undirected,3625,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
M67,M70,Undirected,3626,Manuscript-Manuscript,2,,Manuscript<--->Manuscript
M76,M77,Undirected,3627,Manuscript-Manuscript,1,,Manuscript<--->Manuscript
